"tract","zipcode","approx_loc","county","region","ACS2024Pop","CIscore","CIscoreP","ozone","ozoneP","pm","pmP","diesel","dieselP","pest","pestP","RSEIhaz","RSEIhazP","traffic","trafficP","drink","drinkP","lead","leadP","cleanups","cleanupsP","gwthreats","gwthreatsP","haz","hazP","iwb","iwbP","swis","swisP","SmATS","SmATSP","Pollution","PollutionS","PollutionP","asthma","asthmaP","lbw","lbwP","cvd","cvdP","diabetes","diabetesP","edu","eduP","ling","lingP","pov","povP","unemp","unempP","housingB","housingBP","PopChar","PopCharSco","PopCharP","pop_und10","pop_10_64","pop_ov64","hisp","white","black","amind","asian","pacisl","othmult"
6059032035,92692,"Mission Viejo","Orange","LA Area",2221,10.8463316017718,13.91564264364,0.05018231637,64.5618273665715,8.7792351,52.4050076872392,0.031942327,25.2390898098274,0,0,402.354329433333,48.0321904971888,645.114,67.1869847202374,7.477739914,7.2991095965703,2.2582435883202,1.39751552795031,9,56.0857746904259,0,0,0.16,22.1739130434783,6,52.500435615961,0,0,0,0,29.4412617310135,3.57324728328201,15.3525148253899,12.99,2.86564532128293,3.61,11.8682310469314,10.36,24.4383259911894,11.6,53.5942668136714,0.974770642201835,3.00133392618942,0,0,8.0199365654735,7.31113814843491,16.8,97.1187006341084,21.2121212121212,70.1552106430155,29.3544469818092,3.03542708967221,18.4766965570685,8.82,57.86,33.32,5.99,79.83,0.23,0.09,11.62,0,2.25
6059032036,92691,"Mission Viejo","Orange","LA Area",3221,9.61833911923072,11.0705192073508,0.04958198344,62.2007467603778,8.772940587,52.3281352954096,0.019808126,14.9499835110476,0,0,296.5316671,42.7957226325653,720.215,71.2212817412334,7.502473343,7.33208750137408,40.8985097588355,41.4152617568767,0,0,0,0,0.21,28.6721504112808,7,59.6619620142882,0,0,23.5,18.3991917377638,30.2832296089811,3.67543581922336,16.8789808917197,17.53,9.90851978397443,3.3,8.35965703971119,11.53,33.1387665198238,10.3,35.148842337376,6.78175092478422,32.8923966207203,0,0,15.1166407465008,25.4396637540095,5.69583088667058,46.5902770052286,14.6835443037975,39.9556541019956,25.3072723583061,2.61692479268027,12.7089560500387,9.75,67.43,22.82,12.08,67.96,0,0.25,11.11,0,8.6
6059032037,92692,"Mission Viejo","Orange","LA Area",5737,11.8775999954193,16.7496955607218,0.05002662813,63.9578300021964,8.786088754,52.5697342411597,0.010156227,7.06826426294383,0,0,279.0059967,41.6712600595304,652.674,67.6706606573596,7.477739914,7.2991095965703,8.54335516820251,6.62156166814552,9,56.0857746904259,5,31.5580985915493,0.245,31.9271445358402,6,52.500435615961,0,0,2.4,2.29007633587786,30.2582866945285,3.67240853044344,16.8350538106743,12.99,2.86564532128293,2.6,3.54241877256318,10.46,25.2312775330396,13.7,78.7210584343991,3.45821325648415,15.9293019119609,12.5987361769352,72.975563009104,10.9813491371797,14.5890941267559,0,0,21.5320910973085,71.330376940133,31.277483606456,3.2342806898951,21.5321598582974,2.34,46.99,50.67,10.65,58.65,0,0,27.82,0,2.88
6059032038,92692,"Mission Viejo","Orange","LA Area",6550,5.94458589824454,3.11081589726558,0.04978257026,62.9365253678893,8.826986944,53.0748956731825,0.014516134,10.5419369022755,0,0,240.843002333333,38.8270311983243,215.29,19.8087281521381,7.510717819,7.34308013630867,19.8888844956379,18.3784383318545,0,0,0,0,0.425,48.0611045828437,8,67.485624673288,0,0,8.15,6.01706331387517,24.3294303451648,2.95283101923181,7.30287722380848,12.99,2.86564532128293,3.12,6.89305054151624,10.4,24.7907488986784,9.2,20.0220507166483,4.63118189438391,22.2098710538017,2.88104089219331,22.5802587446095,10.8854961832061,14.2683331489879,7.34244946492271,63.7557014128379,5.74162679425837,3.65853658536585,19.468707029326,2.01318187851842,5.91165725672534,14.08,69.53,16.4,12.84,62.31,0,0,21.6,0,3.25
6059032039,92692,"Mission Viejo","Orange","LA Area",6262,6.65536520798358,4.33964352928152,0.04915697245,60.3338458159455,8.861654479,53.5361300241599,0.012986949,9.4316807738815,0,0,228.247670466667,38.0332929114761,193.606,16.5549082114983,7.477739914,7.2991095965703,16.8988505495942,15.0621118012422,0,0,0,0,0.155,21.0105757931845,5,45.8964976476738,0,0,26.75,21.3852716659183,21.5927202116076,2.62068010330953,4.41467164506919,12.99,2.86564532128293,2.88,5.14440433212996,10.39,24.6806167400881,9.7,26.1631753031974,5.44412607449857,26.1894175188973,2.67104029990628,20.9151892668903,22.9798786330246,45.6144231832762,6.54420206659013,55.6680387139838,11.5294117647059,23.6363636363636,24.5590734440284,2.5395565065644,11.5576220524743,11.43,72.15,16.42,26.72,48.12,0.34,0,17.76,0,7.07
6059032040,92692,"Mission Viejo","Orange","LA Area",2371,6.08686721584466,3.3322262814126,0.04918209761,60.4656270590819,8.841478112,53.3274763891939,0.018161795,13.4879630647466,0,0,239.135665866667,38.6726931981038,164.463,12.4326701110256,7.477739914,7.2991095965703,2.28822027312091,1.41969831410825,0,0,0,0,0.12,16.1692126909518,8,67.485624673288,0,0,7.2,5.34351145038168,20.536455856326,2.49248268526335,3.38238524050077,12.99,2.86564532128293,6.42,68.75,10.36,24.4383259911894,10.2,33.6273428886439,1.17164616285882,3.70164517563362,1.48232611174458,10.8648778150455,5.28988573846804,2.57714854551488,6.50994575045208,55.378796306597,3.90804597701149,1.5410199556541,23.616513054984,2.44209007020706,10.2623713052142,12.99,58.2,28.81,10.67,72.29,0.25,0,10.38,0,6.41
6059032041,92675,"San Juan Capistrano","Orange","LA Area",1003,6.99217797593871,4.98173364330787,0.05402973656,73.4570612782781,7.067616239,17.4719964858335,0.001605097,0.637572826206442,4.73641086185893,53.5949868073879,314.8540039,43.9201852056003,358.22,41.0794767505771,55.45910198,66.6813235132461,39.1473298545576,39.5962732919255,14.9,72.8329809725159,0,0,0.1,13.924794359577,11,82.9064296915839,1,30.8417997097242,23.55,18.44409519533,40.2004674537396,4.8790779562421,41.0828025477707,11.29,1.62019177780227,,,8.15,8.59030837004405,9.9,29.4818081587652,6.57030223390276,31.9253001333926,0,0,16.8264110756124,30.0630461232165,0.709219858156028,0.978974301924574,8.05555555555556,9.46784922394679,13.8589016960166,1.43309412939246,1.70485995793203,6.08,79.36,14.56,10.57,69.49,1.79,2.49,8.08,0.1,7.48
6059032042,92679,"Trabuco Canyon","Orange","LA Area",6074,3.63366723897599,0.774936344514558,0.05328608874,71.205798374698,7.655212804,30.2987041511092,0.004285648,2.6712102891063,35.5289195764901,68.9973614775726,408.453002933333,48.3518906405027,215.278,19.7977355172035,47.83445092,52.7976255908541,6.19518152548018,4.30346051464064,8,51.8423437028088,0,0,0.1,13.924794359577,5,45.8964976476738,0,0,45.5,36.3268971710822,33.0903451508151,4.01613174711394,22.8091368328575,10.78,1.28954039457732,2.39,2.88808664259928,8.23,9.27312775330396,9,17.6846747519294,1.57586672669968,5.81369497554469,0.688637481554353,3.33013895543843,11.5499008592201,16.2482026324522,2.56111757857974,10.6908443653354,8.97435897435897,12.4944567627494,8.74966246195326,0.904767937851441,0.321045057013174,8.31,76.95,14.73,14.31,69.18,3.93,0.35,4.94,0.16,7.13
6059032043,92675,"San Juan Capistrano","Orange","LA Area",3109,6.06503601233007,3.3100852429979,0.05103150415,67.1315616077312,8.249921436,43.0595211948166,0.004951302,3.2098494009014,0,0,227.773666366667,38.0002204828575,918.75,78.2565680993734,47.60360558,52.4898318126855,3.43732652381481,2.20718722271517,0.9,11.4164904862579,0,0,0.025,3.6545240893067,1,10.2979613173027,0,0,58.25,46.0035922766053,27.6613709945052,3.35722428138507,12.1897649901164,10.58,1.201366692384,1.63,0.891245487364621,7.89,7.44493392070485,8.9,16.5490628445424,4.44540353905913,21.2316585148955,2.99184043517679,23.538572113081,7.55870054679961,6.33779449175976,7.1664829106946,62.0869952163756,12.5,28.9024390243902,17.4705720541747,1.80656265533379,4.16251522196391,6.66,80.03,13.32,10.39,69.15,0.74,0,13.99,0,5.73
6059032044,92679,"Trabuco Canyon","Orange","LA Area",5854,3.52377953114624,0.697442710063102,0.05160517912,68.4493740390951,8.587746175,49.3191302437953,0.009763321,6.62855886556008,0.0918670623105994,25.7585751978892,246.136667866667,39.2018520560026,349.822,39.9252500824448,7.535451248,7.35407277124327,14.2396478518129,12.2670807453416,0.9,11.4164904862579,0,0,0.05,6.53349001175088,3,28.5067084857989,0,0,16.15,12.3821284238886,24.0108143560975,2.91416101494508,6.97342411596749,10.57,1.17932326683567,4.72,30.3136281588448,7.89,7.44493392070485,9.8,27.8280044101433,0.706283487579152,1.6674077367719,0.455927051671732,0.862482031624341,9.41619585687383,10.6293551598275,1.94071983062809,5.91834464345311,9.4147582697201,14.4013303769401,11.6936282144278,1.20919177529134,0.830288940551312,8.37,68.48,23.15,16.02,72.29,0.38,0.34,8.87,0,2.1
6059032045,92679,"Trabuco Canyon","Orange","LA Area",3306,3.20785895515708,0.53138492195284,0.05060764729,65.9345486492423,8.720534275,51.5703931473754,0.003966187,2.42937232054523,0,0,178.3976644,34.4173740491677,1431.763,90.7112234802682,7.477739914,7.2991095965703,12.0710518946142,10.1486246672582,0,0,0,0,0,0,0,0,0,0,0.85,1.06645711719802,21.9351347768244,2.66223850953871,4.74412475291017,10.57,1.17932326683567,3.8,14.3501805054152,7.89,7.44493392070485,7.3,5.38037486218302,1.53038915609969,5.52467763450422,0.545454545454546,1.80881648298994,3.75075620084695,1.02864727353169,7.57946210268949,65.6914006007342,7.24770642201835,7.02882483370288,11.6525882519386,1.20494799532928,0.819218421343961,9.5,83.06,7.44,19.72,65.25,0.6,0,7.02,0,7.41
6059032046,92679,"Trabuco Canyon","Orange","LA Area",6030,3.71180454044124,0.819218421343961,0.0507601143,66.3738194596969,8.653737395,50.4282890401933,0.006269881,4.37506870396834,0,0,160.428337066667,33.4252011906074,1431.763,90.7112234802682,7.477739914,7.2991095965703,7.9270578756911,5.8340727595386,0,0,0,0,0,0,1,10.2979613173027,0,0,10.2,7.44274809160305,22.5228269863984,2.73356594144201,5.30419503623984,11.24,1.59814835225394,4.91,34.1606498194946,7.91,7.55506607929516,9,17.6846747519294,1.41542816702052,4.96887505558026,2.27743271221532,17.7048394825108,3.39966832504146,0.840614976219445,1.96647324306899,6.15196351095784,11.8652849740933,25.3991130820399,13.1313579861025,1.35786171614473,1.36167386250415,8.52,77.79,13.68,8.92,70.4,2.26,0,9.47,0.41,8.54
6059032047,92691,"Mission Viejo","Orange","LA Area",4613,12.1474455407497,17.4249972323702,0.05074429849,66.3189106083901,8.774497872,52.339117065671,0.045751476,37.2540397933385,0,0,587.744323733333,55.4955352221365,388.087,45.1357590414422,8.409365725,8.31043201055293,12.8799822360386,10.9361135758651,0,0,15,58.7881455399061,0.1,13.924794359577,7,59.6619620142882,2.25,48.9658925979681,49.1,39.3578805568029,35.2435297802576,4.2774609387041,27.7070063694268,16.39,8.01278518681803,5.85,56.1259025270758,11.2,30.5726872246696,7.8,7.80595369349504,2.27588121010269,9.6265006669631,8.18224081822408,55.8936272160997,17.8192065900715,32.3857980311912,3.10743801652893,16.0307041940149,13.2048192771084,32.549889135255,27.4633180033597,2.83987293275666,15.9083361009631,8.82,73.83,17.34,33.97,42.88,1.89,0,9.84,0,11.42
6059032048,92692,"Mission Viejo","Orange","LA Area",4924,7.2288464192664,5.3802723347725,0.05092481584,66.8679991214584,8.793773502,52.6795519437733,0.042188267,34.2750357260635,0,0,510.634002666667,52.7835960754051,388.448,45.1797295811806,7.477739914,7.2991095965703,2.29821250138781,1.43078970718722,0,0,15,58.7881455399061,0.1,13.924794359577,7,59.6619620142882,0.3,10.867198838897,27.8,22.2833408172429,30.9055088442983,3.75096103303231,18.3066110256973,13.51,3.58205665160366,1.65,0.936371841155235,11.17,30.34140969163,10.7,41.2238147739802,1.20643431635389,3.89061805246776,1.513671875,11.2482031624341,9.26076360682372,10.1758655016038,6.76482292081178,57.8484814773612,7.55667506297229,8.10421286031042,18.6371947252139,1.9271984847634,5.12565039300343,6.72,64.38,28.9,17.65,61.92,0,0,13.97,0,6.46
6059032049,92688,"Rancho Santa Margarita","Orange","LA Area",10469,6.0204836842859,3.24366212775379,0.05207032269,69.2510432681748,8.347772902,44.7836591258511,0.011138604,7.89271188303836,2.48228101053284,48.2519788918206,559.2080078,54.6136037923051,466.073,53.9958227987249,8.37638782,8.26646147081455,12.8599977795048,10.9139307897072,2.25,26.2609483539716,3.75,25.9389671361502,0.065,7.55581668625147,7,59.6619620142882,1,30.8417997097242,24.35,19.0951953300404,34.2393615145045,4.15558635464779,25.2800351416648,12.55,2.50192879973548,3.77,13.8876353790614,10.79,27.3788546255507,8.2,10.0882028665932,5.48611111111111,26.4228546020454,0.565307944064267,2.00047915668424,8.57770560703028,8.63842495299193,4.28810720268007,29.5249749694071,6.90737833594976,6.19733924611973,14.0104850015924,1.44876875860186,1.78235359238348,10.08,78.24,11.68,14.03,63.86,0.28,0,15.17,0,6.67
6059032050,92688,"Rancho Santa Margarita","Orange","LA Area",4629,11.2246536819742,14.768072622606,0.05251179805,69.8660224028113,8.451688016,46.9580496376016,0.034831936,27.712432670111,15.013930442427,62.302110817942,435.100331633333,49.6527394995039,554.593,61.3498955699681,7.626140486,7.44201385072002,9.90229821250139,7.87488908606921,10.4,60.0422832980973,0,0,0.22,29.2126909518214,5,45.8964976476738,0,0,54.2,43.1971261787158,37.671434909911,4.57213259672825,34.5047221612124,12.79,2.67827620412212,3.93,16.437274368231,11.43,32.3788546255507,9.3,21.1576626240353,7.8698224852071,37.3388172521121,2.42890995260664,18.9266890273119,15.8133506156837,27.2204402167902,4.22735346358792,28.6572477472466,13.5542168674699,34.4567627494457,23.741504177033,2.45501490704937,10.4394996125318,13.37,73.23,13.39,23.01,58.48,1.32,0.15,11.71,0,5.34
6059032051,92688,"Rancho Santa Margarita","Orange","LA Area",4258,11.103698790429,14.4691686040075,0.05267834674,70.1844937403909,8.247214559,43.0046123435098,0.054238464,43.6957238650104,0,0,422.337666866667,48.9692426413846,487.896,56.1064087061669,7.477739914,7.2991095965703,22.869105698811,21.6171251109139,9,56.0857746904259,0,0,0.185,24.4535840188014,5,45.8964976476738,0,0,41.9,33.7000449034576,33.1361652925711,4.02169287756225,22.9079727652098,12.94,2.76644990631544,3.17,7.2202166064982,11.68,34.3171806167401,8.5,12.4696802646086,8.70795347375039,40.606936416185,8.79959308240081,59.0680402491615,15.3358384217943,25.9263355823471,4.26313855200294,29.1467348982089,14.961038961039,41.2860310421286,26.7000987430734,2.7609514521555,14.7570021033986,13.1,74.64,12.26,28.77,50.94,0.87,0,4.39,0,15.03
6059032053,92688,"Rancho Santa Margarita","Orange","LA Area",8654,7.67312068673019,6.17734971770176,0.05122592046,67.6147594992313,8.778857568,52.3940259169778,0.018880911,14.1695064306914,3.43327019894313,50.7585751978892,302.809997566667,43.1595193473707,896.758,77.5970100032978,7.477739914,7.2991095965703,16.2173864771844,14.3522626441881,0.9,11.4164904862579,25,74.281103286385,0.835,67.4735605170388,5,45.8964976476738,0,0,34.3,27.8176919622811,39.8834720474423,4.84060463995852,40.3250603997364,12.94,2.76644990631544,3.32,8.70938628158845,11.57,33.4471365638766,9.2,20.0220507166483,1.47130946542423,5.28012449977768,1.83044315992293,13.847628174413,11.3820198752022,15.6288021236589,2.64198044518411,11.5140727555902,11.9476268412439,25.8425720620843,15.329447895106,1.58515748701921,2.57943097531274,12.93,76.44,10.63,22.23,58.93,0.51,0,11.82,0,6.51
6059032054,92688,"Rancho Santa Margarita","Orange","LA Area",5239,16.0350028734127,28.0084135945976,0.05223074986,69.4596969031408,8.580676902,49.1763672303975,0.184080034,86.2482136968231,0,0,413.6196696,48.5062286407232,620.69,65.7469495438057,7.477739914,7.2991095965703,18.972378663628,17.435669920142,0.9,11.4164904862579,3.75,25.9389671361502,0.62,59.4359576968273,5,45.8964976476738,0,0,118,72.2945666816345,40.5994907192193,4.92750688610143,42.2798155062596,12.94,2.76644990631544,3.27,8.07761732851985,11.68,34.3171806167401,10.3,35.148842337376,9.59220312900744,43.7527790128946,1.10766504209127,7.19932918064207,26.0927657949991,52.5605574604579,2.83572359843546,13.1605295360997,36.4444444444444,97.6385809312639,31.4699388857547,3.25418172801364,21.8199933576885,9.35,76.5,14.14,31.04,41.34,3.26,0,17.22,0,7.14
6059032055,92688,"Rancho Santa Margarita","Orange","LA Area",3453,10.4223207672638,12.8971548765637,0.0527157633,70.2394025916978,8.227090535,42.5543597627938,0.014689945,10.6738485214906,0,0,403.345336933333,48.1314077830449,894.976,77.5750247334286,7.477739914,7.2991095965703,12.2604640834906,10.2484472049689,9,56.0857746904259,0,0,0.26,34.4888366627497,5,45.8964976476738,0,0,61.65,48.1365065110014,32.4827786557135,3.94239219926882,21.4364155501867,12.9,2.70031962967045,3.78,14.0004512635379,11.61,33.7665198237885,8.9,16.5490628445424,5.06529481598734,24.2329924410849,4.1726618705036,32.7623382846191,13.8703111369584,22.3316004866718,5.01204819277108,38.491489598398,17.4721189591078,54.0687361419069,25.5657598904605,2.64365396451342,13.0300011070519,14.07,73.65,12.28,31.62,53.92,0.9,0,9.04,1.27,3.24
6059032057,92694,"Ladera Ranch","Orange","LA Area",7172,5.50049936762605,2.57943097531274,0.04949567073,61.81638480123,8.858557781,53.5031847133758,0.011367738,8.0136308673189,0,0,208.424667366667,36.5450336236358,728.63,71.529075519402,7.477739914,7.2991095965703,6.31508826468302,4.42546583850932,0,0,0,0,0.22,29.2126909518214,5,45.8964976476738,0.3,10.867198838897,47.2,37.8648405927256,27.1410586372878,3.29407465370024,11.3112233692071,12.57,2.52397222528381,4.01,17.7008122743682,9.36,16.3546255506608,7.7,6.97905181918412,3.2360097323601,14.9066251667408,1.83406113537118,13.9075227599425,8.88176240936977,9.36843269549828,4.85607008760951,36.6002892424074,13.1416837782341,32.2505543237251,16.1481501525185,1.66981624458551,3.17723901250969,18.88,72.73,8.39,14.77,64,1.03,0,9.06,0,11.14
6059032058,92694,"Ladera Ranch","Orange","LA Area",6776,3.52821293740136,0.719583748477804,0.04870606337,58.2363276960246,8.998449434,55.1175049417966,0.012462299,9.01396064636693,0,0,195.590995766667,35.6520780509315,1105.297,83.5879960426514,76.1362483,89.3591293833132,6.80351679642242,4.83584738243123,0,0,0,0,0.28,36.075205640423,5,45.8964976476738,0.75,23.0587808417997,21.4,16.4907947911989,34.734752507576,4.21571130908514,26.4770481001537,13.36,3.27344869392704,3.65,12.2856498194946,9.22,15.2753303964758,7.1,4.80705622932745,0.915948275862069,2.72343263672743,0.711020822752666,3.64159080019166,8.40112409406892,8.19599601813959,3.24029515559833,17.3656691511848,6.15384615384615,4.45676274944568,8.09353077797202,0.836919959343002,0.166057788110262,18.54,75.13,6.33,13.13,69.64,0.34,0,10.46,0,6.42
6059032059,92694,"Ladera Ranch","Orange","LA Area",8955,3.85807115878087,0.963135171039522,0.04910757703,60.1251921809796,8.922568334,54.2719086316714,0.012947372,9.39870286907772,0,0,195.5306727,35.6410539080587,1021.615,81.3564911509289,7.477739914,7.2991095965703,16.8551933119451,14.9955634427684,0,0,0,0,0.1,13.924794359577,5,45.8964976476738,3,57.6923076923077,16.15,12.3821284238886,29.1404311551961,3.53673587125121,14.7594992312761,12.57,2.52397222528381,3.59,11.6313176895307,9.36,16.3546255506608,6.3,2.82249173098126,1.08738631870304,3.44597598932859,1.34881978269015,9.70292285577384,7.68285873813512,6.58113040592855,2.27627761660344,8.22115919457114,13.8257575757576,35.8758314855876,10.549252892676,1.09085645612998,0.586737517989594,17.86,76.37,5.77,11.55,60.96,1.38,0,16.27,0,9.84
6059032061,92675,"San Juan Capistrano","Orange","LA Area",5945,11.3786037602935,15.3215985829735,0.0481247501,55.9631012519218,9.06166829,55.8752470898309,0.073934932,56.4471803891393,0.002028895883785,8.344327176781,179.356330866667,34.5276154778966,1140.635,84.412443662746,76.18571515,89.4030999230516,2.278228044854,1.40860692102928,9,56.0857746904259,0,0,0.42,47.5205640423032,9,73.4274263809026,2.8,54.6806966618287,33.95,27.4921418949259,46.59883536161,5.65563946889469,58.8952339117066,16.18,7.75928579301223,4.07,18.6823104693141,8.5,11.1674008810573,10.9,44.2778390297685,1.68460458586804,6.38061360604713,0.643382352941176,2.85098227120268,6.42556770395291,4.21413560446853,6.81642137877614,58.3268439203471,10.8490566037736,20.4323725055432,19.4563493124049,2.01190401596041,5.90058673751799,12.7,57.06,30.24,8.73,69.52,0,0,11.74,0,10.01
6059032062,92673,"San Clemente","Orange","LA Area",4502,2.62131407404704,0.177128307317613,0.0479335299,55.1394684823194,8.488606771,47.6718647045904,0.012416263,8.93701220182478,0,0,113.788998933333,29.7321133281887,287.04,30.3506650544135,7.477739914,7.2991095965703,0,0,0,0,0,0,0.07,7.93184488836663,8,67.485624673288,7.8,80.4426705370102,0,0,23.5864161194736,2.86265235815241,6.53415330551285,13.42,3.39468753444285,2.2,2.23375451263538,9.04,14.1960352422907,7,4.47629547960309,0.933062880324544,2.83459315251223,0,0,6.94755714926042,5.15429709102975,3.69829683698297,22.5609077761709,12.2448979591837,27.6274944567627,8.85532584376907,0.91569416963325,0.343186095427876,14.06,79.16,6.77,12.13,69.15,1.29,0,4.86,0,12.57
6059032063,92673,"San Clemente","Orange","LA Area",7205,5.5374467240173,2.6347835713495,0.04767260083,54.227981550626,8.51583147,48.1001537447837,0.011570335,8.21149829614158,0,0,108.171768166667,29.0596406129423,274.195,28.5698581950093,7.543695724,7.36506540617786,6.97457533029866,4.98003549245785,12,65.659921473875,2.5,18.6032863849765,0.185,24.4535840188014,9,73.4274263809026,1.75,40.0399129172714,4.3,3.5136955545577,27.5816209265329,3.34754512033799,12.0360202064573,13.45,3.44979609831368,3.63,12.0261732851986,9.25,15.5616740088106,8.9,16.5490628445424,2.01173512154233,8.1702979101823,1.16653258246179,7.77431720172496,11.1034004163775,14.8987943811525,3.91502276176024,25.0750917788408,15.527950310559,44.5676274944568,15.9969511562439,1.6541813552787,3.06653382043618,15.38,70.38,14.24,15.43,73.28,2.72,0,3.97,0,4.59
6059032064,92675,"San Juan Capistrano","Orange","LA Area",2712,6.11899955812223,3.40971991586405,0.04876551915,58.4559631012519,8.144442593,40.8741489128047,0.028051965,21.9742772342531,0.692309176349302,38.8852242744063,111.2168681,29.4785580421122,553.803,61.3279103000989,76.21869306,89.4470704627899,15.0782724547574,13.1433007985803,0,0,0,0,0.85,67.9670975323149,9,73.4274263809026,15.8,93.232946298984,44.1,35.3839245621913,44.4661708035466,5.3968007714273,53.1298045244893,17.79,10.5147139865535,3.14,6.94945848375451,8.13,8.50220264317181,9.4,22.6019845644983,0.756756756756757,1.97865718096932,0.614754098360656,2.57546717776713,7.66961651917404,6.55900895918593,1.86219739292365,5.49560574034932,13.1578947368421,32.3281596452328,10.9647348300977,1.13381979755831,0.642090114026348,13.27,67.81,18.92,5.6,80.24,0,0,7.67,0,6.49
6059032065,92688,"Rancho Santa Margarita","Orange","LA Area",5372,6.45209558639938,3.93003431860954,0.05038045515,65.2097518119921,8.782966082,52.4708983088074,0.014307254,10.4100252830603,0.66353787802867,38.5554089709763,201.361999533333,35.9387057656267,649.313,67.4727932285369,7.477739914,7.2991095965703,4.08682136116354,2.58429458740018,0,0,1,9.00821596244131,0.355,43.2314923619271,5,45.8964976476738,0,0,56,44.5105523125281,31.2532355341125,3.79316416484967,19.1192620250384,12.92,2.72236305521878,3.12,6.89305054151624,11.55,33.3370044052863,7.8,7.80595369349504,4.93962678375412,23.5993775011116,2.81855549031122,22.0172496406325,9.0282948622487,9.62282933303838,2.39219389361032,9.23350762042496,13.9880952380952,36.5742793791574,16.449520809376,1.70097979048452,3.44293147348611,14.33,77.98,7.69,15.32,55.75,2.62,0,19.01,0,7.3
6059032066,92675,"San Juan Capistrano","Orange","LA Area",9328,8.42462138951383,7.93756227167054,0.04955091512,62.0689655172414,8.98993483,55.0296507797057,0.044834688,36.5944816972628,0.386509612295953,34.7955145118733,146.853029866667,32.5873663322677,1063.494,82.598658898538,7.477739914,7.2991095965703,6.77345955153837,4.81366459627329,0,0,3,22.4765258215962,0.2,27.262044653349,9,73.4274263809026,14.1,91.9085631349782,20.15,15.3906600808262,39.1192409981251,4.74785092085089,38.3812870634746,12.64,2.57908078915463,2.94,5.60694945848375,9.34,16.1453744493392,7.9,8.24696802646086,1.64322957813241,6.21387283236994,4.89977728285078,37.8054623862003,5.43524871355061,2.78730228956974,5.54625366262034,44.5099566136389,14.6010186757216,39.5565410199557,17.1596101046033,1.77440731184626,4.007527953061,20.58,65.3,14.12,8.05,69.18,0.45,0,15.46,0.14,6.72
6059042106,92672,"San Clemente","Orange","LA Area",2074,11.5323193662103,15.7201372744382,0.0463771546,49.3960026356249,8.236417294,42.7520316274984,0.071996765,55.3479168956799,0,0,118.162734966667,30.217175614596,1292.883,87.8641310322084,26.66263603,24.3267011102561,8.99300544021317,7.07630878438332,9,56.0857746904259,0,0,0.12,16.1692126909518,9,73.4274263809026,6,74.6915820029028,55.7,44.2860350246969,39.4516906855695,4.78819990294758,39.2817922249067,13.68,3.87964289650612,3.75,13.5266245487365,11.01,29.0859030837004,10.8,42.6901874310915,2.12636695018226,8.75944864384171,3.48027842227378,27.3838045040728,13.3462282398453,21.1591638093131,3.4136546184739,19.3347424630103,15.5555555555556,44.80044345898,23.2915550329261,2.40848744830203,9.88597365216429,6.85,62.05,31.1,12.97,72.76,0,0,9.84,0,4.44
6059042107,92672,"San Clemente","Orange","LA Area",3738,30.4772270230522,60.1018487767076,0.04635928571,49.3191302437953,8.231886864,42.6751592356688,0.490760883,97.6365834890623,0,0,112.576334633333,29.6108477565869,1068.829,82.7195778828185,26.44827965,24.0518852368913,71.2943452778627,74.2125110913931,9,56.0857746904259,0,0,0.16,22.1739130434783,8,67.485624673288,2,46.9339622641509,274.45,91.8612483161203,49.1599480773215,5.96647835675237,65.5831320008785,13.69,3.95679488592527,3.67,12.4887184115523,11.07,29.625550660793,10.1,32.2381477398015,25.4552352048558,76.9341929746554,10.5675146771037,66.1715380929564,40.1016586409845,77.590974449729,9.68572900566718,80.6652575369897,32.7480916030534,94.7339246119734,49.3982402288894,5.10807635605693,50.7915421233256,10.06,75.15,14.79,43.39,49.09,0,1.04,0.91,0.27,5.3
6059042108,92672,"San Clemente","Orange","LA Area",5750,12.3076525572502,17.8567474814569,0.04614118014,48.4186250823633,8.161994457,41.3353832637821,5.972535169,99.9670220951962,0,0,108.070569366667,29.0486164700695,565.475,62.1193800153897,26.44827965,24.0518852368913,40.9881203508382,41.4596273291925,2.25,26.2609483539716,0,0,0.25,33.4077555816686,8,67.485624673288,1,30.8417997097242,254.65,90.8845981140548,42.6934186484463,5.18164416978371,47.9573907313859,13.69,3.95679488592527,4.3,22.4842057761733,11.07,29.625550660793,8.1,9.42668136714443,8.22661167788148,38.8506002667852,0,0,22.6434782608696,44.6853224200863,3.89061178460671,24.7524752475248,14.6,39.5454545454545,22.9700393342396,2.37524078342183,9.52064651832171,3.51,76.35,20.14,18.4,72.03,0.68,0,1.15,1.86,5.88
6059042109,92672,"San Clemente","Orange","LA Area",4644,12.3260631570888,17.923170596701,0.04711870667,52.0535910388755,8.464875221,47.2655392049198,0.021739454,16.6648345608442,0,0,108.1871338,29.0706647558152,167.434,12.883368143344,48.12350772,53.1493899087611,22.1327856111913,20.8629103815439,3,29.8852310480217,0,0,0.7,62.9847238542891,9,73.4274263809026,0,0,50.4,40.5365963179165,30.8199680329048,3.74057905705878,18.08697562047,13.65,3.83555604540946,4.26,21.7509025270758,10.73,27.0154185022026,9.4,22.6019845644983,6.58857979502196,31.9919964428635,4.67391304347826,36.4159080019166,15.079707022835,25.4064815838956,5.75239683201334,47.2243853598843,25.9154929577465,83.6252771618625,31.8668875599405,3.29522861810085,22.5285065869589,10.7,62.79,26.51,18.07,71.94,0.06,0.11,3.19,0,6.63
